-38.53972, 144.69472000000002
-38.5, 144.92278000000002
-38.49761, 144.92215000000002
-38.495200000000004, 144.92162000000002
-38.49279000000001, 144.92117000000002
-38.49036, 144.92082000000002
-38.487930000000006, 144.92055000000002
-38.485490000000006, 144.92038000000002
-38.483050000000006, 144.92030000000003
-38.480610000000006, 144.92030000000003
-38.478170000000006, 144.9204
-38.475730000000006, 144.92059
-38.4733, 144.92087
-38.47088, 144.92124
-38.46847, 144.92170000000002
-38.466060000000006, 144.92226000000002
-38.46367, 144.92289000000002
-38.4613, 144.92362
-38.45895, 144.92444
-38.456610000000005, 144.92534
-38.4543, 144.92633
-38.45201, 144.92741
-38.449740000000006, 144.92857
-38.44751, 144.92981
-38.4453, 144.93114
-38.443130000000004, 144.93254000000002
-38.440990000000006, 144.93403
-38.438880000000005, 144.93560000000002
-38.43681, 144.93724
-38.43478, 144.93896
-38.432790000000004, 144.94076
-38.43084, 144.94263
-38.428940000000004, 144.94457
-38.427080000000004, 144.94658
-38.425270000000005, 144.94865000000001
-38.423500000000004, 144.95080000000002
-38.42179, 144.95301
-38.42013, 144.95528000000002
-38.41852, 144.95761000000002
-38.416970000000006, 144.96
-38.415470000000006, 144.96245000000002
-38.414030000000004, 144.96495000000002
-38.41264, 144.96751
-38.41132, 144.97011
-38.41006, 144.97276000000002
-38.408860000000004, 144.97546
-38.407720000000005, 144.97820000000002
-38.40664, 144.98099000000002
-38.40563, 144.98381
-38.404680000000006, 144.98667
-38.40381, 144.98956
-38.40299, 144.99248
-38.40225, 144.99543
-38.40157000000001, 144.99841
-38.400960000000005, 145.00141000000002
-38.40043, 145.00444000000002
-38.39996, 145.00748000000002
-38.39956, 145.01054000000002
-38.39923, 145.01361
-38.398970000000006, 145.01669
-38.398790000000005, 145.01978000000003
-38.39867, 145.02287
-38.398630000000004, 145.02597
-38.39866000000001, 145.02907000000002
-38.39875, 145.03217
-38.398920000000004, 145.03526000000002
-38.399170000000005, 145.03834
-38.399480000000004, 145.04142000000002
-38.399860000000004, 145.04448000000002
-38.400310000000005, 145.04752000000002
-38.40084, 145.05055000000002
-38.401430000000005, 145.05356
-38.40209, 145.05654
-38.402820000000006, 145.05949
-38.403620000000004, 145.06242
-38.40448000000001, 145.06532
-38.40541, 145.06819000000002
-38.40641, 145.07101
-38.40747, 145.0738
-38.408590000000004, 145.07655000000003
-38.409780000000005, 145.07926
-38.41102, 145.08192000000003
-38.412330000000004, 145.08454
-38.413700000000006, 145.08710000000002
-38.415130000000005, 145.08961000000002
-38.416610000000006, 145.09207
-38.418150000000004, 145.09447
-38.41975, 145.09681
-38.421400000000006, 145.09910000000002
-38.423100000000005, 145.10132000000002
-38.424850000000006, 145.10348000000002
-38.42665, 145.10557
-38.428490000000004, 145.10759000000002
-38.43038000000001, 145.10954
-38.432320000000004, 145.11143
-38.4343, 145.11324000000002
-38.43632, 145.11497
-38.43838, 145.11663000000001
-38.440470000000005, 145.11821
-38.442600000000006, 145.11972
-38.444770000000005, 145.12114000000003
-38.446960000000004, 145.12248000000002
-38.44919, 145.12374
-38.45145, 145.12492
-38.45373, 145.12601
-38.456030000000005, 145.12702000000002
-38.458360000000006, 145.12794000000002
-38.4607, 145.12878
-38.46307, 145.12952
-38.465450000000004, 145.13018000000002
-38.46784, 145.13075
-38.47025, 145.13123000000002
-38.47267, 145.13162
-38.47509, 145.13192
-38.47753, 145.13213000000002
-38.479960000000005, 145.13225
-38.482400000000005, 145.13228
-38.48483, 145.13222000000002
-38.48727, 145.13206000000002
-38.48969, 145.13182
-38.49212, 145.13148
-38.494530000000005, 145.13106000000002
-38.496930000000006, 145.13055
-38.499320000000004, 145.12994
-38.50170000000001, 145.12925
-38.50405000000001, 145.12847000000002
-38.50639, 145.1276
-38.50871, 145.12665
-38.511, 145.12561000000002
-38.513270000000006, 145.12448
-38.51552, 145.12328000000002
-38.51773, 145.12198
-38.51991, 145.12061
-38.52206, 145.11915000000002
-38.52418, 145.11762000000002
-38.52626, 145.11601000000002
-38.5283, 145.11432000000002
-38.530300000000004, 145.11255
-38.532270000000004, 145.11071
-38.534180000000006, 145.1088
-38.536060000000006, 145.10682
-38.53788, 145.10477
-38.539660000000005, 145.10265
-38.54139, 145.10046
-38.54307, 145.09822
-38.54469, 145.09591
-38.546260000000004, 145.09354000000002
-38.54778, 145.09111000000001
-38.59167, 145.14167
-38.732780000000005, 145.14222
-38.734230000000004, 145.13698000000002
-38.735620000000004, 145.13171
-38.736940000000004, 145.12641000000002
-38.73819, 145.12108
-38.73937, 145.11573
-38.740480000000005, 145.11035
-38.741530000000004, 145.10496
-38.7425, 145.09954000000002
-38.743410000000004, 145.09410000000003
-38.744240000000005, 145.08864
-38.74501, 145.08316000000002
-38.74570000000001, 145.07767
-38.746320000000004, 145.07217
-38.746880000000004, 145.06665
-38.74736, 145.06112000000002
-38.74777, 145.05559000000002
-38.748110000000004, 145.05004000000002
-38.748380000000004, 145.04449000000002
-38.748580000000004, 145.03893000000002
-38.74871, 145.03337000000002
-38.748760000000004, 145.02781000000002
-38.748740000000005, 145.02225
-38.74866, 145.01669
-38.7485, 145.01113
-38.748270000000005, 145.00558
-38.74797, 145.00003
-38.74759, 144.99448
-38.747150000000005, 144.98895000000002
-38.746640000000006, 144.98343
-38.746050000000004, 144.97792
-38.74539, 144.97242
-38.744670000000006, 144.96693000000002
-38.74387, 144.96147000000002
-38.743, 144.95601000000002
-38.742070000000005, 144.95058
-38.741060000000004, 144.94517000000002
-38.739990000000006, 144.93978
-38.73884, 144.93441
